level_id,power_seller_status,transactions_period,transactions_total,seller_id,user_type
5_green,silver,historic,4485,462984194,normal
5_green,platinum,historic,17143,88383053,normal
5_green,platinum,historic,30219,139705540,normal
5_green,gold,historic,9031,651303392,normal
5_green,silver,historic,1419,264368762,normal
5_green,,historic,257,1186642820,normal
5_green,gold,historic,853,147178293,normal
5_green,platinum,historic,4932,1135466811,normal
5_green,silver,historic,1183,720578390,normal
5_green,,historic,163,51340127,normal
5_green,gold,historic,3530,166528358,normal
5_green,,historic,68,61824414,normal
5_green,,historic,186,1240227575,normal
5_green,,historic,1836,304426947,normal
5_green,,historic,403,18286178,normal
5_green,,historic,148,167541493,normal
4_light_green,,historic,69,1403722224,normal
5_green,,historic,120,493025743,normal
5_green,silver,historic,1102,436622273,normal
3_yellow,,historic,3716,195980623,normal
5_green,silver,historic,1093,1707703,normal
5_green,,historic,441,76360180,normal
5_green,platinum,historic,12879,222830606,normal
5_green,silver,historic,2208,1101819593,normal
5_green,,historic,42,1072528593,normal
5_green,gold,historic,3367,43305026,normal
5_green,silver,historic,707,186651567,normal
5_green,silver,historic,2495,790254776,normal
5_green,,historic,54,806006134,normal
5_green,platinum,historic,3690,1074955008,normal
5_green,,historic,848,475603798,normal
5_green,silver,historic,803,1236697373,normal
5_green,silver,historic,1274,144107457,normal
5_green,silver,historic,789,152363000,normal
5_green,platinum,historic,5282,1155085363,normal
5_green,silver,historic,392,1225575908,normal
5_green,gold,historic,3627,200344407,brand
5_green,silver,historic,1359,1067038602,normal
3_yellow,,historic,173,780112020,normal
5_green,,historic,581,90024609,normal
5_green,,historic,895,406751554,normal
5_green,silver,historic,3556,486253528,normal
5_green,silver,historic,2587,101233699,normal
5_green,,historic,40,42812776,normal
5_green,,historic,365,675106787,brand
5_green,,historic,727,1134941241,normal
5_green,platinum,historic,27979,170421130,normal
5_green,,historic,39,1542051030,normal
5_green,platinum,historic,3716,90898958,normal
5_green,,historic,126,1345070072,normal
5_green,,historic,2958,826760843,normal
5_green,gold,historic,8008,208217059,normal
5_green,,historic,1132,1071946105,normal
5_green,silver,historic,731,146308181,normal
4_light_green,,historic,12,1239863776,brand
5_green,,historic,55,54937539,normal
5_green,platinum,historic,8755,75568498,normal
5_green,gold,historic,5120,473847987,normal
5_green,silver,historic,638,96512694,normal
5_green,,historic,75,88434828,normal
5_green,silver,historic,5601,186425084,normal
4_light_green,,historic,439,1116237560,normal
5_green,silver,historic,865,1311061531,normal
5_green,gold,historic,7750,154625863,normal
5_green,,historic,620,170460100,normal
5_green,silver,historic,3488,485591388,normal
5_green,gold,historic,2563,1397660208,normal
5_green,silver,historic,3155,149568126,normal
5_green,,historic,209,56948502,normal
5_green,,historic,13467,155693684,brand
,,historic,9,205814064,normal
5_green,,historic,95,278851230,normal
5_green,silver,historic,1719,12411019,normal
5_green,platinum,historic,9628,614804534,normal
5_green,silver,historic,1012,150455081,normal
5_green,,historic,245,39822387,normal
5_green,platinum,historic,9567,738767370,normal
5_green,gold,historic,3131,174883570,normal
5_green,,historic,891,477724797,normal
5_green,silver,historic,663,1368139260,normal
5_green,silver,historic,1627,39941401,normal
5_green,,historic,224,89064143,normal
5_green,,historic,326,1304093571,normal
3_yellow,,historic,1959,573509650,normal
5_green,silver,historic,1952,580637823,normal
5_green,,historic,198,250463400,normal
5_green,silver,historic,2572,120392894,brand
5_green,,historic,284,1485265592,normal
5_green,,historic,34,668496216,normal
5_green,silver,historic,2726,336148028,normal
5_green,silver,historic,904,1178902410,normal
5_green,silver,historic,2305,244159638,normal
5_green,silver,historic,1953,574991725,normal
5_green,silver,historic,5997,586695153,normal
5_green,silver,historic,784,185402293,normal
5_green,,historic,356,1001419443,normal
5_green,gold,historic,7641,231416529,normal
5_green,gold,historic,2227,22412288,normal
5_green,,historic,725,1172841678,normal
5_green,silver,historic,1206,74772063,normal
5_green,silver,historic,5395,515109283,normal
5_green,gold,historic,2420,1190576484,normal
5_green,platinum,historic,24696,489857233,normal
5_green,silver,historic,4408,97250730,normal
5_green,,historic,349,181921426,normal
5_green,,historic,382,587960648,normal
5_green,,historic,393,79929191,normal
5_green,silver,historic,3342,468783817,normal
5_green,platinum,historic,7510,461117670,normal
3_yellow,,historic,83,614835993,normal
5_green,silver,historic,1361,4944181,normal
5_green,silver,historic,1491,89193573,normal
5_green,,historic,1180,729980443,normal
5_green,,historic,152,488335810,normal
5_green,gold,historic,2031,44135937,normal
5_green,,historic,344,791557068,normal
5_green,gold,historic,4222,651346727,normal
5_green,silver,historic,1942,1354406662,normal
5_green,,historic,273,186355443,normal
5_green,gold,historic,1640,723828660,normal
5_green,,historic,16832,626158207,normal
5_green,gold,historic,1910,556471382,normal
5_green,silver,historic,1386,1236718316,normal
5_green,silver,historic,2191,419342017,normal
5_green,,historic,461,580593780,normal
5_green,,historic,303,739989004,normal
5_green,gold,historic,5434,319273340,normal
5_green,gold,historic,3131,189482140,normal
4_light_green,,historic,75,553934088,normal
5_green,platinum,historic,3616,492223731,normal
5_green,,historic,167,183756399,normal
3_yellow,,historic,309,532243735,normal
5_green,,historic,138,1295930302,normal
5_green,,historic,139,166520122,normal
5_green,platinum,historic,3925,118463157,normal
5_green,silver,historic,1480,244782378,normal
5_green,,historic,232,41548700,normal
4_light_green,,historic,19,267914260,normal
5_green,silver,historic,966,662354989,normal
5_green,silver,historic,1454,129311016,normal
5_green,,historic,430,616456085,normal
5_green,,historic,520,162710482,normal
5_green,platinum,historic,14912,355766067,brand
5_green,silver,historic,2727,259643908,normal
5_green,gold,historic,6870,179230182,normal
5_green,platinum,historic,23562,212082193,normal
5_green,gold,historic,7118,386388642,normal
5_green,,historic,1001,1236658507,normal
5_green,silver,historic,1678,630836288,normal
5_green,,historic,87,260535327,normal
5_green,,historic,782,231275770,normal
5_green,,historic,29,1305491460,normal
5_green,silver,historic,1050,45078463,normal
5_green,silver,historic,1609,1062426187,normal
5_green,gold,historic,2130,1104613200,normal
5_green,silver,historic,725,91168284,normal
5_green,gold,historic,5266,1045894339,normal
3_yellow,,historic,1322,166619290,normal
3_yellow,,historic,24,131848474,normal
5_green,platinum,historic,6463,346250894,normal
5_green,,historic,87,8480235,normal
5_green,,historic,223,1117977362,normal
5_green,,historic,1225,214093802,normal
5_green,platinum,historic,4812,1236431433,normal
5_green,gold,historic,6000,96526507,normal
5_green,,historic,213,1353634390,normal
5_green,gold,historic,2865,168574945,normal
5_green,platinum,historic,15010,531347,normal
5_green,silver,historic,1432,840160138,normal
5_green,platinum,historic,10285,567921503,normal
5_green,,historic,113,680366481,normal
5_green,platinum,historic,12891,132499720,normal
5_green,gold,historic,1026,835077889,normal
5_green,,historic,2586,158846182,normal
5_green,gold,historic,8487,179225423,normal
5_green,,historic,93,13957927,normal
5_green,silver,historic,1575,1037870149,normal
5_green,,historic,203,673877238,normal
5_green,silver,historic,286,243463231,normal
5_green,,historic,47,242996466,normal
5_green,platinum,historic,15091,388449772,normal
5_green,,historic,225,779322725,normal
5_green,,historic,251,1246746519,normal
5_green,platinum,historic,8036,1103821577,normal
5_green,,historic,186,309286334,normal
5_green,silver,historic,1726,306234501,normal
5_green,silver,historic,559,1197858909,normal
5_green,platinum,historic,11047,620001499,normal
5_green,,historic,513,195292359,normal
5_green,silver,historic,2066,44664184,normal
5_green,,historic,425,778976672,normal
5_green,silver,historic,2733,140497588,normal
5_green,gold,historic,7011,52928216,normal
5_green,,historic,1021,338030160,normal
5_green,silver,historic,1086,821441767,normal
5_green,,historic,176,179427583,normal
5_green,gold,historic,2206,199217751,normal
5_green,silver,historic,1411,26596779,normal
5_green,silver,historic,592,1319860254,normal
5_green,,historic,1221,207312201,normal
5_green,,historic,297,790490040,normal
5_green,gold,historic,6686,1083219368,normal
3_yellow,,historic,182,1180560257,normal
5_green,gold,historic,6612,500456396,normal
5_green,,historic,75,1586077792,normal
5_green,silver,historic,557,819549189,normal
5_green,,historic,1029,739606815,normal
5_green,gold,historic,1553,609089881,normal
5_green,,historic,563,1144463031,normal
5_green,,historic,446,585408937,normal
5_green,,historic,446,167792099,normal
5_green,silver,historic,742,356149669,normal
5_green,platinum,historic,5512,208729487,normal
5_green,silver,historic,1800,324965474,normal
5_green,,historic,140,127919591,normal
5_green,,historic,327,163939027,normal
5_green,,historic,567,472222825,normal
5_green,silver,historic,2956,289060535,normal
5_green,platinum,historic,16361,221747504,normal
5_green,,historic,70,1435571156,normal
5_green,silver,historic,1068,582617176,normal
5_green,silver,historic,1379,173762448,normal
5_green,,historic,1039,1380162419,normal
5_green,,historic,66,260723558,normal
5_green,silver,historic,2516,346566872,normal
5_green,,historic,575,326874745,normal
5_green,,historic,704,73279560,normal
5_green,,historic,120,1535423315,normal
5_green,,historic,54,1556153398,normal
5_green,,historic,1280,670491342,brand
5_green,silver,historic,498,231742230,normal
5_green,,historic,547,137157672,normal
5_green,,historic,239,300933152,normal
5_green,gold,historic,8392,48092884,normal
5_green,platinum,historic,9989,48335556,normal
5_green,gold,historic,1110,290041597,normal
5_green,platinum,historic,10417,1076481074,normal
5_green,gold,historic,2506,1065378799,normal
5_green,silver,historic,588,34085320,normal
5_green,silver,historic,897,204336610,normal
5_green,platinum,historic,6781,201969527,brand
5_green,,historic,121,294895047,normal
5_green,silver,historic,506,19551142,normal
5_green,platinum,historic,8142,138449369,normal
5_green,silver,historic,207,696156989,normal
5_green,,historic,30,616672656,normal
5_green,silver,historic,3155,460967642,normal
5_green,silver,historic,762,541474154,normal
5_green,,historic,3877,157058727,normal
5_green,silver,historic,797,1268998867,normal
5_green,,historic,142,526945776,normal
5_green,silver,historic,1748,163685607,normal
5_green,,historic,337,614932480,normal
4_light_green,,historic,6,218817917,normal
5_green,,historic,316,52926407,normal
4_light_green,,historic,11,1594406041,normal
5_green,silver,historic,2578,120655255,normal
5_green,,historic,116,822460212,normal
5_green,,historic,354,607677553,normal
5_green,,historic,175,86473514,normal
5_green,platinum,historic,7902,353899337,brand
5_green,platinum,historic,9697,88409902,normal
5_green,gold,historic,2587,568913173,normal
5_green,silver,historic,867,314167106,normal
5_green,gold,historic,3525,512687555,normal
5_green,silver,historic,769,331943280,normal
5_green,gold,historic,4192,190930068,normal
5_green,,historic,25,1623953606,normal
5_green,,historic,2815,281852491,normal
4_light_green,,historic,304,471524915,normal
5_green,silver,historic,340,69062659,normal
5_green,silver,historic,1221,164938468,normal
5_green,,historic,218,147020471,normal
5_green,platinum,historic,8050,55474225,normal
5_green,platinum,historic,23985,244719950,brand
5_green,silver,historic,1686,144204575,normal
5_green,,historic,391,202790290,normal
5_green,gold,historic,2606,213405270,normal
5_green,,historic,22,1105090057,normal
5_green,,historic,116,27955346,normal
5_green,,historic,75,270517450,normal
5_green,silver,historic,3199,2752967,normal
5_green,,historic,122,243767526,normal
5_green,,historic,21,33675292,normal
5_green,,historic,862,27731523,normal
5_green,,historic,520,629326135,normal
5_green,gold,historic,1455,246653275,normal
5_green,,historic,81,1381364276,normal
5_green,silver,historic,1772,62478035,normal
5_green,,historic,440,332644129,normal
5_green,,historic,164,1251387248,normal
5_green,,historic,1875,329886290,normal
5_green,,historic,191,573289785,normal
5_green,,historic,443,331552783,normal
5_green,gold,historic,2761,25722381,normal
5_green,,historic,586,537076452,normal
5_green,silver,historic,2438,44702939,normal
3_yellow,,historic,177,43548870,normal
5_green,,historic,502,171901673,normal
5_green,platinum,historic,6174,176837259,normal
5_green,silver,historic,1038,820423514,normal
5_green,platinum,historic,6200,192632596,normal
5_green,silver,historic,392,659283461,normal
3_yellow,,historic,1217,353486933,normal
5_green,,historic,327,817228937,normal
5_green,gold,historic,643,325521632,normal
5_green,,historic,409,1071507261,normal
5_green,,historic,269,1096880173,normal
5_green,platinum,historic,6732,158883604,brand
5_green,platinum,historic,12396,261809885,normal
5_green,,historic,189,11296567,normal
5_green,silver,historic,1384,816184618,normal
5_green,gold,historic,3858,82624894,normal
5_green,,historic,448,63334569,normal
5_green,silver,historic,1055,1294164,brand
5_green,platinum,historic,5030,571852828,normal
5_green,silver,historic,663,786459353,normal
5_green,silver,historic,1370,542778512,normal
4_light_green,,historic,276,491685005,normal
5_green,silver,historic,1465,518351826,normal
